calexp_path,calexp_fwhm,coadd_fwhm,tract,patch,visit,detector,filter,diffexp_path,diaSrc_path
./data/patch_0to6/injection/33_20_21_420806_93_i/fake_20/calexp/00420806-i/R22/calexp_00420806-i-R22-S10-det093.fits,4.311916435217853,4.074981493642976,4639,"3,3",420806,93,i,./data/patch_0to6/diff/al_default_v23/33_20_21_420806_93_i/diff_20/deepDiff/v00420806-fi/R22/diffexp_00420806-i-R22-S10-det093.fits,./data/patch_0to6/diff/al_default_v23/33_20_21_420806_93_i/diff_20/deepDiff/v00420806-fi/R22/diaSrc_00420806-i-R22-S10-det093.fits
./data/patch_0to6/injection/11_20_21_898791_131_i/fake_20/calexp/00898791-i/R31/calexp_00898791-i-R31-S12-det131.fits,4.091087489384892,4.082986137171966,4639,"1,1",898791,131,i,./data/patch_0to6/diff/al_default_v23/11_20_21_898791_131_i/diff_20/deepDiff/v00898791-fi/R31/diffexp_00898791-i-R31-S12-det131.fits,./data/patch_0to6/diff/al_default_v23/11_20_21_898791_131_i/diff_20/deepDiff/v00898791-fi/R31/diaSrc_00898791-i-R31-S12-det131.fits
./data/patch_0to6/injection/55_20_21_641075_20_i/fake_20/calexp/00641075-i/R03/calexp_00641075-i-R03-S02-det020.fits,3.8902875635819774,4.089752374672761,4639,"5,5",641075,20,i,./data/patch_0to6/diff/al_default_v23/55_20_21_641075_20_i/diff_20/deepDiff/v00641075-fi/R03/diffexp_00641075-i-R03-S02-det020.fits,./data/patch_0to6/diff/al_default_v23/55_20_21_641075_20_i/diff_20/deepDiff/v00641075-fi/R03/diaSrc_00641075-i-R03-S02-det020.fits
./data/patch_0to6/injection/66_20_21_976318_39_i/fake_20/calexp/00976318-i/R11/calexp_00976318-i-R11-S10-det039.fits,4.095785761561016,4.114422322054011,4639,"6,6",976318,39,i,./data/patch_0to6/diff/al_default_v23/66_20_21_976318_39_i/diff_20/deepDiff/v00976318-fi/R11/diffexp_00976318-i-R11-S10-det039.fits,./data/patch_0to6/diff/al_default_v23/66_20_21_976318_39_i/diff_20/deepDiff/v00976318-fi/R11/diaSrc_00976318-i-R11-S10-det039.fits
./data/patch_0to6/injection/11_20_21_437352_45_i/fake_20/calexp/00437352-i/R12/calexp_00437352-i-R12-S00-det045.fits,4.590124076219595,4.082986137171966,4639,"1,1",437352,45,i,./data/patch_0to6/diff/al_default_v23/11_20_21_437352_45_i/diff_20/deepDiff/v00437352-fi/R12/diffexp_00437352-i-R12-S00-det045.fits,./data/patch_0to6/diff/al_default_v23/11_20_21_437352_45_i/diff_20/deepDiff/v00437352-fi/R12/diaSrc_00437352-i-R12-S00-det045.fits
./data/patch_0to6/injection/11_20_21_976165_105_i/fake_20/calexp/00976165-i/R23/calexp_00976165-i-R23-S20-det105.fits,3.773051793079123,4.082986137171966,4639,"1,1",976165,105,i,./data/patch_0to6/diff/al_default_v23/11_20_21_976165_105_i/diff_20/deepDiff/v00976165-fi/R23/diffexp_00976165-i-R23-S20-det105.fits,./data/patch_0to6/diff/al_default_v23/11_20_21_976165_105_i/diff_20/deepDiff/v00976165-fi/R23/diaSrc_00976165-i-R23-S20-det105.fits
./data/patch_0to6/injection/11_20_21_478974_146_i/fake_20/calexp/00478974-i/R33/calexp_00478974-i-R33-S02-det146.fits,3.8764105809512137,4.082986137171966,4639,"1,1",478974,146,i,./data/patch_0to6/diff/al_default_v23/11_20_21_478974_146_i/diff_20/deepDiff/v00478974-fi/R33/diffexp_00478974-i-R33-S02-det146.fits,./data/patch_0to6/diff/al_default_v23/11_20_21_478974_146_i/diff_20/deepDiff/v00478974-fi/R33/diaSrc_00478974-i-R33-S02-det146.fits
./data/patch_0to6/injection/22_20_21_906937_15_i/fake_20/calexp/00906937-i/R02/calexp_00906937-i-R02-S20-det015.fits,3.820108538845443,4.07859862017242,4639,"2,2",906937,15,i,./data/patch_0to6/diff/al_default_v23/22_20_21_906937_15_i/diff_20/deepDiff/v00906937-fi/R02/diffexp_00906937-i-R02-S20-det015.fits,./data/patch_0to6/diff/al_default_v23/22_20_21_906937_15_i/diff_20/deepDiff/v00906937-fi/R02/diaSrc_00906937-i-R02-S20-det015.fits
./data/patch_0to6/injection/44_20_21_1185892_7_i/fake_20/calexp/01185892-i/R01/calexp_01185892-i-R01-S21-det007.fits,3.4931530001893796,4.097523832080805,4639,"4,4",1185892,7,i,./data/patch_0to6/diff/al_default_v23/44_20_21_1185892_7_i/diff_20/deepDiff/v01185892-fi/R01/diffexp_01185892-i-R01-S21-det007.fits,./data/patch_0to6/diff/al_default_v23/44_20_21_1185892_7_i/diff_20/deepDiff/v01185892-fi/R01/diaSrc_01185892-i-R01-S21-det007.fits
./data/patch_0to6/injection/11_20_21_512005_155_i/fake_20/calexp/00512005-i/R34/calexp_00512005-i-R34-S02-det155.fits,5.150888953744043,4.082986137171966,4639,"1,1",512005,155,i,./data/patch_0to6/diff/al_default_v23/11_20_21_512005_155_i/diff_20/deepDiff/v00512005-fi/R34/diffexp_00512005-i-R34-S02-det155.fits,./data/patch_0to6/diff/al_default_v23/11_20_21_512005_155_i/diff_20/deepDiff/v00512005-fi/R34/diaSrc_00512005-i-R34-S02-det155.fits
./data/patch_0to6/injection/00_20_21_1229686_20_i/fake_20/calexp/01229686-i/R03/calexp_01229686-i-R03-S02-det020.fits,4.033041863799256,4.0797978669175246,4639,"0,0",1229686,20,i,./data/patch_0to6/diff/al_default_v23/00_20_21_1229686_20_i/diff_20/deepDiff/v01229686-fi/R03/diffexp_01229686-i-R03-S02-det020.fits,./data/patch_0to6/diff/al_default_v23/00_20_21_1229686_20_i/diff_20/deepDiff/v01229686-fi/R03/diaSrc_01229686-i-R03-S02-det020.fits
./data/patch_0to6/injection/33_20_21_678508_104_i/fake_20/calexp/00678508-i/R23/calexp_00678508-i-R23-S12-det104.fits,3.6585148991963474,4.074981493642976,4639,"3,3",678508,104,i,./data/patch_0to6/diff/al_default_v23/33_20_21_678508_104_i/diff_20/deepDiff/v00678508-fi/R23/diffexp_00678508-i-R23-S12-det104.fits,./data/patch_0to6/diff/al_default_v23/33_20_21_678508_104_i/diff_20/deepDiff/v00678508-fi/R23/diaSrc_00678508-i-R23-S12-det104.fits
./data/patch_0to6/injection/33_20_21_685717_35_i/fake_20/calexp/00685717-i/R10/calexp_00685717-i-R10-S22-det035.fits,4.632448348156957,4.074981493642976,4639,"3,3",685717,35,i,./data/patch_0to6/diff/al_default_v23/33_20_21_685717_35_i/diff_20/deepDiff/v00685717-fi/R10/diffexp_00685717-i-R10-S22-det035.fits,./data/patch_0to6/diff/al_default_v23/33_20_21_685717_35_i/diff_20/deepDiff/v00685717-fi/R10/diaSrc_00685717-i-R10-S22-det035.fits
./data/patch_0to6/injection/66_20_21_919560_56_i/fake_20/calexp/00919560-i/R13/calexp_00919560-i-R13-S02-det056.fits,3.9532327640432943,4.114422322054011,4639,"6,6",919560,56,i,./data/patch_0to6/diff/al_default_v23/66_20_21_919560_56_i/diff_20/deepDiff/v00919560-fi/R13/diffexp_00919560-i-R13-S02-det056.fits,./data/patch_0to6/diff/al_default_v23/66_20_21_919560_56_i/diff_20/deepDiff/v00919560-fi/R13/diaSrc_00919560-i-R13-S02-det056.fits
./data/patch_0to6/injection/22_20_21_464186_150_i/fake_20/calexp/00464186-i/R33/calexp_00464186-i-R33-S20-det150.fits,6.6834909252217285,4.07859862017242,4639,"2,2",464186,150,i,./data/patch_0to6/diff/al_default_v23/22_20_21_464186_150_i/diff_20/deepDiff/v00464186-fi/R33/diffexp_00464186-i-R33-S20-det150.fits,./data/patch_0to6/diff/al_default_v23/22_20_21_464186_150_i/diff_20/deepDiff/v00464186-fi/R33/diaSrc_00464186-i-R33-S20-det150.fits
./data/patch_0to6/injection/55_20_21_1185854_97_i/fake_20/calexp/01185854-i/R22/calexp_01185854-i-R22-S21-det097.fits,3.4788920155813443,4.089752374672761,4639,"5,5",1185854,97,i,./data/patch_0to6/diff/al_default_v23/55_20_21_1185854_97_i/diff_20/deepDiff/v01185854-fi/R22/diffexp_01185854-i-R22-S21-det097.fits,./data/patch_0to6/diff/al_default_v23/55_20_21_1185854_97_i/diff_20/deepDiff/v01185854-fi/R22/diaSrc_01185854-i-R22-S21-det097.fits
./data/patch_0to6/injection/00_20_21_204594_113_i/fake_20/calexp/00204594-i/R24/calexp_00204594-i-R24-S12-det113.fits,3.7463457020326714,4.0797978669175246,4639,"0,0",204594,113,i,./data/patch_0to6/diff/al_default_v23/00_20_21_204594_113_i/diff_20/deepDiff/v00204594-fi/R24/diffexp_00204594-i-R24-S12-det113.fits,./data/patch_0to6/diff/al_default_v23/00_20_21_204594_113_i/diff_20/deepDiff/v00204594-fi/R24/diaSrc_00204594-i-R24-S12-det113.fits
./data/patch_0to6/injection/11_20_21_1229686_22_i/fake_20/calexp/01229686-i/R03/calexp_01229686-i-R03-S11-det022.fits,4.041499895071252,4.082986137171966,4639,"1,1",1229686,22,i,./data/patch_0to6/diff/al_default_v23/11_20_21_1229686_22_i/diff_20/deepDiff/v01229686-fi/R03/diffexp_01229686-i-R03-S11-det022.fits,./data/patch_0to6/diff/al_default_v23/11_20_21_1229686_22_i/diff_20/deepDiff/v01229686-fi/R03/diaSrc_01229686-i-R03-S11-det022.fits
./data/patch_0to6/injection/66_20_21_421727_159_i/fake_20/calexp/00421727-i/R34/calexp_00421727-i-R34-S20-det159.fits,3.973558627992592,4.114422322054011,4639,"6,6",421727,159,i,./data/patch_0to6/diff/al_default_v23/66_20_21_421727_159_i/diff_20/deepDiff/v00421727-fi/R34/diffexp_00421727-i-R34-S20-det159.fits,./data/patch_0to6/diff/al_default_v23/66_20_21_421727_159_i/diff_20/deepDiff/v00421727-fi/R34/diaSrc_00421727-i-R34-S20-det159.fits
./data/patch_0to6/injection/66_20_21_678545_179_i/fake_20/calexp/00678545-i/R42/calexp_00678545-i-R42-S22-det179.fits,3.625470371919898,4.114422322054011,4639,"6,6",678545,179,i,./data/patch_0to6/diff/al_default_v23/66_20_21_678545_179_i/diff_20/deepDiff/v00678545-fi/R42/diffexp_00678545-i-R42-S22-det179.fits,./data/patch_0to6/diff/al_default_v23/66_20_21_678545_179_i/diff_20/deepDiff/v00678545-fi/R42/diaSrc_00678545-i-R42-S22-det179.fits
